artist_id,genres
5uEeqYFuIChoWKy34jp8xE,"['dance pop', 'pop dance', 'uk dance']"
5ujvZU2thXjZgFKPUt1rDt,['modern country pop']
5v7efr4mqt3RQxkT0Mmh5g,[]
5v8jlSmAQfrkTjAlpUfWtu,"['adult standards', 'easy listening']"
5vQfv3s2Z2SRdPZKr82ABw,"['canadian electronic', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house']"
5vV3bFXnN6D6N3Nj4xRvaV,['k-pop']
5vngPClqofybhPERIqQMYd,"['contemporary country', 'country', 'country road']"
5wBDD4FNJvob5fAGkAIQ92,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']"
5wD0owYApRtYmjPWavWKvb,[]
5wPHD9nWphKcikUhKUzIdY,[]
5wPoxI5si3eJsYYwyXV4Wi,"['hip hop', 'virginia hip hop']"
5wTdspmxzb8V4ZjvDodpBo,['europop']
5wugb0kaq0J6nyQ5Xgd17i,"['dance pop', 'girl group', 'post-teen pop']"
5xKVALj2MSqOHmQhburCM8,['modern country pop']
5xKp3UyavIBUsGy3DQdXeF,"['neo mellow', 'piano rock', 'pop rock', 'viral pop']"
5xUMw9vaS567MBBjsoLslo,"['atl hip hop', 'dirty south rap', 'futuristic swag']"
5xUf6j4upBrXZPg6AI4MRK,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
5xenrbYhp4IRydrWpBe4Bx,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']"
5xhQRvvr6V7zoQn5MPNZfJ,['sped up']
5xkFVS6IwwgHEAaRzXc9U3,['memphis hip hop']
5xqbOE3oE6zBEMfpJ3B4MD,[]
5xtqw2B8z8JGfDYi2eAZHI,[]
5xuNBZoM7z1Vv8IQ6uM0p6,"['dance pop', 'pop', 'post-teen pop']"
5y2Xq6xcjJb2jVM54GHK3t,"['neo soul', 'pop', 'pop soul', 'urban contemporary']"
5y8tKLUfMvliMe8IKamR32,"['bedroom pop', 'bedroom r&b']"
5yCd7bxcAc3MdQ1h54ESsD,[]
5yG7ZAZafVaAlMTeBybKAL,"['australian hip hop', 'dance pop', 'pop']"
5yN0nwLpUCaZ2gr67bndCN,"['alternative country', 'folk', 'new americana']"
5yPzzu25VzEk8qrGTLIrE1,"['pluggnb', 'rap', 'southern hip hop', 'trap']"
5yV1qdnmxyIYiSFB02wpDj,"['chamber pop', 'indie rock', 'indietronica', 'seattle indie']"
5yhxqYI0JBwUKfXpSEjiM8,"['country', 'country road', 'outlaw country']"
5ypxebeHEIXjMtJb17uJlI,"['garage rock', 'modern rock', 'pop rock']"
5yxyJsFanEAuwSM5kOuZKc,"['british orchestra', 'classical', 'orchestra']"
5yy76ufVriyvidNSvXlRU1,['alabama rap']
5z2cHsOmmmWcAPNG1oEhw0,"['atl hip hop', 'contemporary r&b', 'girl group', 'hip pop', 'r&b', 'urban contemporary']"
5zMgvYBz4AW0gFyPtg7fR9,"['bubblegum dance', 'dance pop', 'europop']"
5zctI4wO9XSKS8XwcnqEHk,"['melodic rap', 'rap conscient']"
5zzrJD2jXrE9dZ1AklRFcL,"['ectofolk', 'lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']"
601893mmW5hl1FBOykWZHG,"['canadian pop', 'contemporary r&b', 'r&b', 'urban contemporary', 'vocal house']"
60TYV12IFUaDfnUA0S67zb,"['barbadian pop', 'chutney', 'soca']"
60d24wfXkVzDSfLS6hyCjZ,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']"
60df5JBRRPcnSpsIMxxwQm,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul', 'vocal jazz']"
60gmlHZmT16wiO9GiXKYK9,"['contemporary country', 'country', 'country road', 'modern country rock']"
60h3lZFY2T93K7qxVPrajf,['country road']
60rpJ9SgigSd16DOAG7GSa,['country rock']
60wslYioiBcxSTInM4nIy2,"['movie tunes', 'post-teen pop']"
610EjgFatGvVPtib97jQ8G,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'folk-pop']"
61UT1Zj9dFgPAjZfwnsqsb,"['contemporary r&b', 'funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
61YE3whKiuRr83j1yOm5M7,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']"
61mwtI8FCpYa9G2NuThRhI,['dirty south rap']
61qMnYXa1GxSBoV3IiYKjZ,"['melodic rap', 'oc rap']"
62gL3RAdJAPUmjrYudnVjy,[]
63GIj2yhFvX1Bzphb9JgVb,['cali rap']
63MQldklfxkjYDoUE4Tppz,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']"
63XBtGSEZINSyXylZxEUbv,"['alternative r&b', 'r&b']"
63nv0hWWDob56Rk8GlNpN8,['movie tunes']
63wjoROpeh5f11Qm93UiJ1,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']"
63yrD80RY3RNEM2YDpUpO8,"['alt z', 'electropop', 'pop']"
642UEJuKWqIch9pOmTWquR,['shaabi']
64AyHnB0YQfCZFo5etz5vY,[]
64H8UqGLbJFHwKtGxiV8OP,['modern alternative pop']
64KEffDW9EtZ1y2vBYgq8T,"['brostep', 'edm', 'pop', 'progressive electro house']"
64M6ah0SkkRsnPGtGiRAbb,"['dance pop', 'pop']"
64MoFdq8ORI3V98AR5SPWL,"['progressive house', 'progressive trance', 'trance']"
64aJYyrXljOodnUG6jvhRD,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']"
64g59lHsc4g2jMFokrKDGW,"['alternative metal', 'post-grunge']"
64ovxBmjJ9ZDqkzEXVWpVc,"['gangster rap', 'hardcore hip hop', 'hip pop', 'jewish hip hop', 'southern hip hop']"
64rxQRJsLgZwHHyWKB8fiF,"['eurodance', 'europop', 'italian adult pop', 'italo dance']"
64tNsm6TnZe2zpcMVMOoHL,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
65CKKZilbcSKkAPC9a5Mvh,"['afropop', 'malian blues', 'mande pop', 'wassoulou', 'world']"
65Soberz2DNvbx2hrxHcx5,['country pop']
65rDIPdQD7ijLSOq32cMXo,[]
660YptcR0hNHJ8iEr1qcse,['show tunes']
66AE89GQTx88zLYhXn1wFK,[]
66CXWjxzNUsdJxJ2JdwvnR,['pop']
66W9LaWS0DPdL7Sz8iYGYe,"['alt z', 'canadian contemporary r&b', 'singer-songwriter pop']"
66ihevNkSYNzRAl44dx6jJ,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']"
66jpZDjMcxF3SfDfwK7GXe,[]
66lH4jAE7pqPlOlzUKbwA0,"['contemporary country', 'country', 'country dawn', 'country road']"
66pGC6EHiiLr7Ce6twM5bk,['maga rap']
66u2Wis27rwgVu1dPS11IJ,[]
670UISOh9XV1zlq5z5IfoY,['pop edm']
67FFKYikvTlvsPNk4NPOYJ,['bahamian pop']
67ISVBZzcCTTKM17Ps00sx,"['contemporary r&b', 'new jack swing']"
67MNhiAICFY6Pwc2YxCO0K,['alt z']
67RWyN1fDOu7WuSTIi5hE7,['new jersey rap']
67hb7towEyKvt5Z8Bx306c,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
67lytN32YpUxiSeWlKfHJ3,"['cloud rap', 'psychedelic hip hop', 'underground hip hop']"
67nwj3Y5sZQLl72VNUHEYE,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
67oiK9STe75g3hNiUFyaRo,[]
67pQ8Yr09zDDzzwWw3EG9R,['singer-songwriter']
687cZJR45JO7jhk1LHIbgq,"['afro r&b', 'afrobeats', 'alte', 'nigerian pop']"
68abRTdO4meYReMWHvBYb0,"['contemporary country', 'country', 'country road', 'modern country rock']"
68fDJuObatoaqeQflMJ25a,[]
68kEuyFKyqrdQQLLsmiatm,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
694QW15WkebjcrWgQHzRYF,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge']"
696fbyLHSMBSYjDrDU5yiK,"['contemporary country', 'country road']"
698hF4vcwHwPy8ltmXermq,"['asian american hip hop', 'dance pop', 'pop rap']"
699OTQXzgjhIYAHMy9RyPD,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
69Etpls5a2aATUkB6NInTY,"['country', 'country road']"
69GGBxA162lTqCwzJG5jLp,['pop']
69Iibc3uQ7x2vDeZxTwKCw,[]
69UfPJgUmFFAVT740qGVZi,[]
6A0fDIT1PphHIsNz4KfIK0,['karaoke']
6AEIKVwB27miPI3uJxM4Dw,[]
6AMa1VFQ7qCi61tCRtVWXe,"['gangster rap', 'harlem hip hop', 'trap']"
6AMd49uBDJfhf30Ak2QR5s,"['new jersey underground rap', 'trap queen']"
6APm8EjxOHSYM5B4i3vT3q,"['ccm', 'christian alternative rock', 'christian indie', 'christian music']"
6ASri4ePR7RlsvIQgWPJpS,['melodic rap']
6AU5hm7RJo0j9pmsNOeJKB,[]
6AUl0ykLLpvTktob97x9hO,"['detroit hip hop', 'detroit trap', 'rap', 'southern hip hop', 'trap']"
6AVLthptCPhfrxlHadOBJD,"['hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']"
6AXr7aXrJYFI3XjslAWDPY,['deep talent show']
6Ad91Jof8Niiw0lGLLi3NW,"['british indie rock', 'modern rock', 'pov: indie', 'rock']"
6AgTAQt8XS6jRWi4sX7w49,"['chicago rap', 'rap']"
6Ai8wem3AnC3ccP6E5aw1q,['hip pop']
6B10yUcmUVw4RPKe6j58E9,[]
6B5GFVu9wzg5rGGjpCCj9s,[]
6B5c4sch27tWHAGdarpPaW,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']"
6BH1xcDkwbbyrLMUKECsW1,['north carolina hip hop']
6BMQo3hxi4qwLiZpHKK5iL,['tejano']
6BMhCQJYHxxKAeqYS1p5rY,"['alternative metal', 'nu metal', 'post-grunge']"
6BRxQ8cD3eqnrVj6WKDok8,['modern country pop']
6BXionV4R0BunrFpSwIMUK,"['ccm', 'cedm', 'christian alternative rock', 'christian music']"
6BaEtrOzEuvmxmHZRR1nNa,[]
6BpvASijzSWj7gnZD4Dvf1,"['contemporary country', 'modern country pop']"
6C1ohJrd5VydigQtaGy5Wa,"['boston hip hop', 'hip hop', 'pop rap', 'rap']"
6CWTBjOJK75cTE8Xv8u1kj,"['art pop', 'canadian indie', 'canadian pop', 'chamber pop', 'indie pop', 'indie rock']"
6CegFHnUqJcOBipgphZ2CJ,"['contemporary country', 'country pop', 'modern country pop', 'modern country rock']"
6CxZzQFUTM6AzgluGwtq5w,"['contemporary r&b', 'r&b', 'urban contemporary']"
6DAX5iORnv8nsZYYeZqket,[]
6DIS6PRrLS3wbnZsf7vYic,"['dance rock', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop rock']"
6DPYiyq5kWVQS4RGwxzPC7,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
6DVipHzYsPlIoA0DW8Gmns,"['detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']"
6Dd3NScHWwnW6obMFbl1BH,"['alt z', 'pop']"
6DoH7ywD5BcQvjloe9OcIj,"['acoustic pop', 'indie folk', 'neo mellow', 'new americana', 'stomp and holler']"
6DvlemMOlMH6VD9tB7BPRf,"['bc underground hip hop', 'country rap', 'maga rap']"
6DwFwtsHLMGyXmry54SNPZ,[]
6E8pGolyeInc820eQQak70,"['g funk', 'west coast rap']"
6EPlBSH2RSiettczlz7ihV,"['brooklyn drill', 'nyc rap']"
6EjZmcZTs67OVOG511gGn3,[]
6ElqtIfQsAkEYypgfJIjeK,['sad sierreno']
6F0ZVOJymgjutBNRws94qa,['deep contemporary country']
6FAo7ORAHEzSSf5q10LLfN,[]
6FBDaR13swtiWwGhX1WQsP,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']"
6FD0unjzGQhX3b6eMccMJe,"['east coast hip hop', 'hardcore hip hop']"
6FNA65HkfMcw20mEKIK9eA,[]
6FSZmn4oKr0o1UpTZ8vXMq,['deep talent show']
6FaLegXtqjGZBH5VFrOlwG,[]
6FbDoZnMBTdhhhLuJBOOqP,"['alaska indie', 'ectofolk', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']"
6Ff53KvcvAj5U7Z1vojB5o,"['boy band', 'dance pop', 'pop']"
6Fi8CHfO8WGtu3yO8c2Mc4,"['bow pop', 'cello', 'string duo']"
6For8X8tvxvDol46ZOQrtr,[]
6G9bygHlCyPgNGxK2l3YdE,"['dance pop', 'pop', 'post-teen pop']"
6GH0NzpthMGxu1mcfAkOde,"['neon pop punk', 'pop punk']"
6GI52t8N5F02MxU0g5U69P,"['blues rock', 'classic rock', 'mexican classic rock']"
6GMYJwaziB4ekv1Y6wCDWS,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6GaAodoP6zqw8FFZ6jHPZr,[]
6GkJh85o22LfD2vgL9DP6f,"['reggae fusion', 'reggae rock']"
6HEyD6mSqQQKMVilyU31ZY,"['contemporary r&b', 'new jack swing']"
6Ha4aES39QiVjR0L2lwuwq,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
6HaGTQPmzraVmaVxvz6EUc,['k-pop']
6HhV0jtMMK5HYnYgG0xgtz,['black americana']
6Hizgjo92FnMp8wGaRUNTn,"['neo mellow', 'pop rock', 'post-grunge']"
6Hly7A8KsiiIDP6TW6j2SV,[]
6HvZYsbFfjnjFrWF950C9d,"['k-pop', 'k-pop girl group']"
6I3M904Y9IwgDjrQ9pANiB,"['smooth jazz', 'smooth saxophone']"
6I6t21SFbxZ7RbQgD5dN7U,"['contemporary r&b', 'r&b', 'urban contemporary']"
6IKlXZEFOvk9itrP1s0knJ,['modern country pop']
6ILd69yy67k6OU7cwpGNSl,"['classical bass', 'opera']"
6IZ4ctovY9dl7bgHClAvKJ,['dance pop']
6If57j6e3TXXk0HiLcIZca,"['hip pop', 'r&b', 'trap queen', 'urban contemporary']"
6IkfE2JyVoKwBZXvuytKX3,['modern country pop']
6Iz3eq2aQGFf7TbGT2iahL,['contemporary country']
6JJmErxfMVU4Ykv1HbrUXz,['karaoke']
6JL8zeS1NmiOftqZTRgdTz,"['hip pop', 'pop']"
6KAwb5D0KanI575XxOucMt,['country dawn']
6KImCVD70vtIoJWnq6nGn3,['pop']
6KO6G41BBLTDNYOLefWTMU,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rap rock']"
6KZDXtSj0SzGOV705nNeh3,"['pop rap', 'rap', 'southern hip hop', 'trap']"
6KfzyefHYuqfWaI5taICaN,['musical advocacy']
6LXRvV2OAtXF7685fzh3mj,['nyc rap']
6LXsctaxlamY9VuhxWlFH1,[]
6LqNN22kT3074XbTVUrhzX,"['dance pop', 'pop']"
6Lt6KFXX3P0v6vfrynQAMo,"['art pop', 'devon indie', 'solo wave', 'trip hop']"
6LuN9FCkKOj5PcnpouEgny,"['pop', 'pop r&b']"
6M2wZ9GZgrQXHCFfjv46we,"['dance pop', 'pop', 'uk pop']"
6M6XXCcO5gI68XpIlrUL3Z,"['afroswing', 'grime', 'nottingham hip hop', 'uk hip hop']"
6MAAqVPDbQXqzX1fuyY91p,['deep talent show']
6MDME20pz9RveH9rEXvrOM,"['pop', 'uk dance', 'uk funky']"
6MF9fzBmfXghAz953czmBC,"['dance pop', 'pop', 'pop rap']"
6MPCFvOQv5cIGfw3jODMF0,"['pop rap', 'trap']"
6MaIFcQgc3Buqm4eCu3yU8,['country road']
6ModsWtBph2rE6zCTVxvZt,"['latin pop', 'latin viral pop', 'mexican pop']"
6Mox9P9U7HpuAd9ULwvP7N,"['hip pop', 'r&b', 'urban contemporary']"
6NOvBZrkd83MSD51xkq4on,"['dancehall', 'jamaican dancehall', 'reggae fusion']"
6NXk2pLFocS2OkNdT7ncBt,['canadian pop']
6NsbgCL11dQEy3LIXLyA2X,[]
6NvsNA4Ea62yJh7ePTS8gz,['dark r&b']
6NyJIFHAePjHR1pFxwisqz,"['g funk', 'west coast rap']"
6NzM38IkXdbQsQ4qW9CG7z,['hip pop']
6O2zJ0tId7g07yzHtX0yap,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
6O74knDqdv3XaWtkII7Xjp,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']"
6OFiYrxwbrvFTqbU4VWyzU,['karaoke']
6OkVmXCnj1BPjTf5aihiwt,[]
6OqQbeNe7Pi7Zi7SNTi9ko,['queer country']
6OqzPFrpi56Jy6TtnnhhyF,[]
6P5NO5hzJbuOqSdyPB7SJM,['alt z']
6PAt558ZEZl0DmdXlnjMgD,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
6PCMMSSuTf9iCVVxYru5XI,['hip pop']
6PDLwWvgYNMfBRLqC1h5cJ,"['alternative r&b', 'cali rap']"
6PH3FLQAxtqYy46Zv08bpV,['sad sierreno']
6PXS4YHDkKvl1wkIl4V8DL,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6PvvGcCY2XtUcSRld1Wilr,['neo soul']
6Q192DXotxtaysaqNPy5yR,"['british soul', 'neo soul']"
6QeZTS8BrU3r2TYJdA68j9,"['bronx hip hop', 'old school hip hop']"
6Qhgat07PNOdnJSnCXJigu,[]
6QrQ7OrISRYIfS5mtacaw2,['indie poptimism']
6QtgPSJPSzcnn7dPZ4VINp,"['chicago rap', 'rap']"
6RhzdrHfuZEMnZTNRjbTpz,"['atlanta bass', 'old school atlanta hip hop']"
6RnUwB5FnD60Cfd2SlWnyi,[]
6RuIbUAQK9fmBq08AbY6XE,[]
6Rw7DRa1dzChBvxGPCpOxU,[]
6Rx1JKzBrSzoKQtmbVmBnM,['art pop']
6S0GHTqz5sxK5f9HtLXn9q,"['alternative rock', 'dance rock', 'electronic rock', 'permanent wave']"
6S0dmVVn4udvppDhZIWxCr,"['dance pop', 'miami hip hop', 'pop']"
6S2OmqARrzebs0tKUEyXyp,"['pop', 'post-teen pop']"
6S58b0fr8TkWrEHOH4tRVu,"['ccm', 'christian alternative rock', 'christian music']"
6SFUC6ORDCIBqPssCBpeHT,"['country', 'country dawn', 'country road', 'kentucky roots']"
6Sbl0NT50roqWvy746MfVf,"['corrido', 'sierreno']"
6SvFyXN6qzhw95Bj4HoevV,['movie tunes']
6T5tfhQCknKG4UnH90qGnz,"['dance pop', 'pop']"
6TIYQ3jFPwQSRmorSezPxX,"['ohio hip hop', 'pop rap']"
6TLwD7HPWuiOzvXEa3oCNe,['alternative hip hop']
6TQj5BFPooTa08A7pk8AQ1,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']"
6TV0LZ3BaEun0OQEh96elP,"['deep talent show', 'idol']"
6TZdvF1kFzwnQLgHQynzsO,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge']"
6TcnmlCSxihzWOQJ8k0rNS,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge']"
6ThKRSpihtIxggE89U0fRb,[]
6TlLdicGl92pqnySP64n2g,['west coast trap']
6TmyW7nE5HAbg23fG7OOGJ,['florida rap']
6TshTCYwh9ySzOO6Jy4Ux2,"['deep disco house', 'deep house', 'electra', 'future garage', 'house', 'microhouse', 'minimal tech house', 'minimal techno', 'uk house']"
6U1dBXJhC8gXFjamvFTmHg,"['hollywood', 'movie tunes', 'post-teen pop']"
6U3ybJ9UHNKEdsH7ktGBZ7,"['hip hop', 'pop rap', 'rap', 'underground hip hop']"
6UBA15slIuadJ8h2lPRPos,"['detroit hip hop', 'kansas city hip hop', 'pop rap']"
6UEvetDZ4veYVgjA7RYrdI,[]
6UKa8gyuwzx5arpY8kf9XK,['idol']
6USMTwO0MNDnKte5a5h0xx,"['pop rap', 'viral rap']"
6USv9qhCn6zfxlBQIYJ9qs,"['alternative pop rock', 'pov: indie']"
6Uh8uJyN9g7oFjDK16nJgb,"['gangster rap', 'harlem hip hop', 'hip pop', 'nyc rap', 'pop rap', 'trap']"
6UocZe4AprSYBvmn3J0oqY,"['electronic rock', 'indietronica']"
6UpFUXmXvDV7Qj1SPymamh,"['country', 'country road', 'country rock', 'outlaw country', 'southern rock']"
6V03b3Y36lolYP2orXn8mV,['boy band']
6V3F8MZrOKdT9fU686ybE9,['british soul']
6VJqy1YyzrK4ZhgGs9cNTy,[]
6VWF2yvImHN0qwgLPzeJm1,[]
6VX2R9L0O0d6qPvqGuIH7b,"['swedish electropop', 'swedish pop']"
6VuMaDnrHyPL1p4EHjYLi7,"['pop', 'viral pop']"
6VxCmtR7S3yz4vnzsJqhSV,"['australian indie', 'australian pop', 'folk-pop']"
6W1BHDF0T4a4KYcSwzD586,"['canadian country', 'canadian pop', 'canadian singer-songwriter', 'folk', 'lilith', 'new wave pop', 'permanent wave', 'queer country', 'singer-songwriter', ""women's music""]"
6W9RUw7xnNRYtgh8dimg7L,"['contemporary r&b', 'new jack swing', 'r&b']"
6WLvgbfYXQPO396oJEYCsi,[]
6WPC3Dc27kiyJ14fZbDXMl,[]
6WY7D3jk8zTrHtmkqqo5GI,"['classic texas country', 'contemporary country']"
6Wr3hh341P84m3EI8qdn9O,"['alternative metal', 'chicago hardcore', 'chicago punk', 'hardcore punk', 'modern rock', 'pop punk', 'post-grunge', 'punk']"
6X8WdFjrNhXATMDSs26aCc,"['dirty south rap', 'new orleans rap', 'southern hip hop', 'underground hip hop']"
6Xdp9Oz4PJJB9O0yoZmg7r,[]
6Xgp2XMz1fhVYe7i6yNAax,"['melodic rap', 'rap', 'trap']"
6XkjpgcEsYab502Vr1bBeW,['musica chihuahuense']
6XpaIBNiVzIetEPCWDvAFP,"['dance pop', 'pop']"
6XwcepfAsPhrvwziGxhwju,"['dirty south rap', 'hip pop', 'miami hip hop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
6XwwFnewNgWp81MYMK8zLq,"['romanian house', 'romanian pop']"
6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
6YHEMoNPbcheiWS2haGzkn,['soft rock']
6YM5gRpMJkP0kUWRcvlHT3,['black americana']
6YdYhEJqzEypHPI4KA0KyF,['deep talent show']
6YiHht3u7FFszle72kpbdQ,"['florida rap', 'hip hop']"
6ZLTlhejhndI4Rh53vYhrY,"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
6ZRkCThyw6syuSOAGT7lY1,['southern rock']
6ZV6lGY0prbqpTD0Md8i29,"['contemporary country', 'country', 'country road', 'modern country rock']"
6ZhjJOJXXwnPS8PrXdmjLw,['dirty south rap']
6ZjFtWeHP9XN7FeKSUe80S,"['adult standards', 'easy listening', 'lounge', 'swing']"
6aIm51fHkokqlJn2vzNTH8,"['baton rouge rap', 'crunk', 'dirty south rap', 'trap']"
6aLDS9oOXpit8wJTtueP8g,['karaoke']
6aZyMrc4doVtZyKNilOmwu,"['dance pop', 'neo mellow', 'pop']"
6aaMZ3fcfLv4tEbmY7bjRM,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
6bS1ddLkqrK5Jl6GyKK4j2,['southern hip hop']
6bmlMHgSheBauioMgKv2tn,"['sad lo-fi', 'sad rap']"
6bsEozzA1CHU0TIq2DXDxq,['pop rap']
6bwIrnnuFWva1wqbOFAg7T,['vocal resources']
6c4sUNBgdonFJz8Kx2VsGz,['norwegian hip hop']
6cK3NBO6uP7hh0oyuVELFl,"['cali rap', 'trap queen']"
6cStgiv1qH5z6GYrFsjuGj,[]
6cXMpsP9x0SH4kFfMyVezF,['operatic pop']
6csA2rxNLkQJXeEa7lyGXn,"['girl group', 'uk garage']"
6cwlhbT6PnscdmUYCLUJsa,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop']"
6czdbISBoxGckbBX8F4m8L,"['social media pop', 'teen pop']"
6d47Z08T4snK50HgTEHo5Z,"['hyphy', 'pop rap', 'southern hip hop', 'trap']"
6dJeKm76NjfXBNTpHmOhfO,['pop']
6dQgkiJm1fRkcqKOvPzysr,"['contemporary r&b', 'girl group', 'r&b']"
6dROiL44pIQZVNZ6Bc0OJO,"['dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
6deZN1bslXzeGvOLaLMOIF,"['alternative metal', 'canadian rock', 'post-grunge']"
6dse9FDodKw65ZQoLjE5F1,['post-teen pop']
6eBYLQONaYZhZNAVK061t6,['hip pop']
6eKWqnckwdIlSnjaYgIyxv,"['classic texas country', 'contemporary country', 'country', 'country road', 'heartland rock']"
6eUKZXaKkcviH0Ku9w2n3V,"['pop', 'singer-songwriter pop', 'uk pop']"
6eUSUma6IbsuvfAs9c0Kti,['new orleans rap']
6eYFryfcEu3QSq59D62wZQ,[]
6emHCSoB4tJxTVXakbrpPz,['new jersey indie']
6eouuqqGggqDlYRV63cgPo,"['neon pop punk', 'piano rock', 'pixie', 'pop punk']"
6evKD5JWJON3qPBJtUEmtY,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']"
6ewMqjrF31lC8ywRsvm073,"['idol', 'post-teen pop']"
6extd4B6hl8VTmnlhpl2bY,"['melodic rap', 'trap']"
6f0hUHWLOCxCSDQMtdVAS7,['indie pop rap']
6f4XkbvYlXMH0QgVRzW0sM,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6fOMl44jA4Sp5b9PpYCkzz,"['hip hop', 'pop rap']"
6fWVd57NKTalqvmjRd2t8Z,"['cali rap', 'pop rap']"
6fpm54DfoAd1JokubtQiNL,"['anglican liturgy', 'classical organ']"
6fzQ81ouajOEFqCIB9VwrS,"['australian country', 'contemporary country', 'country road', 'modern country rock']"
6g0Wah2YFtb1rFgKhUktlo,"['funk', 'neo soul', 'soul']"
6gZq1Q6bdOxsUPUG1TaFbF,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
6gbGGM0E8Q1hE511psqxL0,"['pop rap', 'urban contemporary']"
6ghiFYcwn2Vzl6K50U0UPz,"['contemporary country', 'country road', 'modern country rock']"
6hNpluTuhkKwTmMnlRAoMo,['deep talent show']
6hk7Yq1DU9QcCCrz9uc0Ti,"['bergen indie', 'electropop', 'nz pop']"
6i392l38cR3uBPF0DbNs7S,"['melodic rap', 'trap']"
6iSZjc4kOoKZKiBXK5HbwD,['panamanian pop']
6icQOAFXDZKsumw3YXyusw,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
6imgPvjUxWkB5xtymEArjJ,['fake']
6jGMq4yGs7aQzuGsMgVgZR,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']"
6jJ0s89eD6GaHleKKya26X,['pop']
6jTnHxhb6cDCaCu4rdvsQ0,"['dance rock', 'neon pop punk', 'post-teen pop']"
6jeg7JBX9J9097esK752iR,['canadian hip hop']
6jsjhAEteAlY0vCiLvMLBA,"['alt z', 'electropop', 'indie poptimism']"
6jxLcPfLvVwcz7bmzOWwwE,['southern hip hop']
6k0IBR0lU42s2GYpNX7kA9,"['contemporary r&b', 'quiet storm', 'r&b', 'urban contemporary']"
6kBjAFKyd0he7LiA5GQ3Gz,"['bubblegum dance', 'eurodance', 'europop']"
6kD993mKIytiN9sE6VyRfa,[]
6kHu5ICQRBZdsAHjAjQlmp,['movie tunes']
6kXm2YCtdUOpRYNKeKhfue,['hollywood']
6kaefrHSdAvxhhCVDFTCEL,['latin arena pop']
