chart_week,list_position,track_id,score,chart_year,chart_month,track_name,duration_ms,release_date,album_type,explicit,artist_id,artist_name,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,distance_to_mean
2008-03-08,46,0mwbc2AqVHIziVGg3syEI9,35,2008,3,Calabria 2008 (feat. Natasja),230733,2008,album,False,1BQaZSq1KsLOZGzjG5QxRC,Enur,51.0,16182.0,0.888,0.666,10.0,-5.547,0.0,0.163,0.0077,0.00156,0.0555,0.464,125.993,4.0,reggae,7.785034993798212
2011-06-18,46,3sl4dcqSwxHVnLfqwF2jly,35,2011,6,Hello (feat. Dragonette),191387,2010-12-14,single,False,1bj5GrcLom5gZFF5t949Xl,Martin Solveig,63.0,1179469.0,0.665,0.975,3.0,-3.47,1.0,0.0345,0.0135,0.000925,0.105,0.452,128.011,4.0,edm,8.280688806623369
2006-04-22,47,408wKFP7qp6ALbjcex2t9k,35,2006,4,Get Drunk And Be Somebody,178840,2006-01-01,album,False,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,72.0,2583160.0,0.629,0.896,2.0,-4.132,1.0,0.0557,0.229,0.0,0.364,0.666,128.057,4.0,country,8.322687956041843
2023-08-19,48,3BKD1PwArikchz2Zrlp1qi,35,2023,8,Baby Don't Hurt Me,140017,2023-04-06,single,False,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,90.0,26286764.0,0.602,0.91,7.0,-3.404,1.0,0.0308,0.00126,0.000174,0.12,0.228,127.944,4.0,other,8.473982499155818
2018-12-15,46,577YBGuskWkVDCxZrLRB4v,35,2018,12,Pure Cocaine,154023,2018-11-30,album,True,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87.0,18711922.0,0.964,0.487,10.0,-6.071,0.0,0.421,0.00127,6.07e-06,0.115,0.108,127.05,4.0,rap/hip-hop,8.51427863814608
2020-11-14,47,3ko9jEHNt4O5fjKN65ULJp,35,2020,11,shut up,157710,2020-10-30,album,True,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92.0,100365325.0,0.499,0.462,0.0,-5.308,1.0,0.0312,0.801,0.0,0.0946,0.599,127.698,4.0,pop,8.583089370712855
2007-09-01,46,6miqdoICzUXCL5UHCuucjK,35,2007,9,Clothes Off!!,235480,2006-07-25,album,True,4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,70.0,1514893.0,0.761,0.69,11.0,-5.56,1.0,0.11,0.0225,0.0,0.34,0.742,114.987,4.0,pop,8.657859218140677
2009-07-04,46,27BMLvWD1TYdosiReVgbAt,35,2009,7,Best Days of Your Life,226800,2008-09-30,album,False,021hNAnkFIbyFyL97br6NB,Kellie Pickler,42.0,909290.0,0.65,0.862,9.0,-5.148,1.0,0.0567,0.0231,0.0,0.0728,0.541,127.946,4.0,country,8.754574869695507
2019-04-06,46,6PRh0ilIMEP1xlUHqalnkD,35,2019,4,Put a Date On It (feat. Lil Baby),195257,2019-01-25,single,True,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87.0,18711922.0,0.835,0.659,4.0,-5.696,1.0,0.31,0.0123,0.0,0.372,0.579,129.93,4.0,rap/hip-hop,9.416527682209846
2008-03-22,47,1JtYfT7sJF3jojvLo1Vl7c,35,2008,3,Shiftwork (with George Strait) - Duet With George Strait,269506,2007-09-11,album,False,3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,72.0,4549371.0,0.847,0.576,0.0,-9.199,1.0,0.0359,0.0922,0.00331,0.0373,0.882,128.992,4.0,country,9.83782437429833
2017-03-11,46,4GkkxswcdEt1tkSyiRzgnC,35,2017,3,Draco,225134,2017-06-30,album,True,1RyvyyTE3xzB2ZywiAwp0i,Future,93.0,18868243.0,0.804,0.456,8.0,-7.44,1.0,0.0468,0.000668,0.0,0.31,0.165,130.014,4.0,rap/hip-hop,10.061773197769726
2003-12-13,48,64bs8pCgpueh0mFEKZWGXS,35,2003,12,More Than Anything,193235,2024-02-02,compilation,False,0vKWxtht5v5MoAu4DID0Ub,Jeremy Jordan,62.0,117183.0,0.494,0.454,6.0,-7.548,1.0,0.0347,0.669,0.0,0.282,0.242,130.628,4.0,other,10.1781991565131
2023-06-17,48,4Qq66rN8HWHk7NGPYfNvun,35,2023,6,Bread,102461,2024-04-05,single,False,1A7NzAUPSwbUmfyGEmRM7h,Anya Nami,60.0,127657.0,0.948,0.687,9.0,-7.013,0.0,0.0525,0.0492,0.00177,0.0702,0.967,130.048,4.0,other,10.456912605058536
2022-05-28,47,1uY1X8YeBixs1FdQ3fQ7d4,35,2022,5,Auntie Diaries,281069,2022-05-13,album,True,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,92.0,33448686.0,0.52,0.375,0.0,-13.409,1.0,0.358,0.745,0.0122,0.429,0.589,127.544,5.0,rap/hip-hop,10.61957060911326
2011-03-05,47,7irY7Ldcf6BFpycGl62vum,35,2011,3,"Baby, It's Cold Outside (feat. Darren Criss)",166546,2010-11-09,album,False,3nQ59hkeciYoR6RreQL4Rv,Darren Criss,52.0,127036.0,0.52,0.27,8.0,-9.806,1.0,0.0299,0.616,0.0,0.109,0.509,110.789,4.0,rock,10.847348609565527
2018-06-23,47,3aUFrxO1B8EW63QchEl3wX,35,2018,6,Feel The Love,165053,2018-06-08,album,True,0ONHkAv9pCAFxb0zJwDNTy,Pusha T,72.0,2966590.0,0.58,0.469,0.0,-5.946,0.0,0.104,0.126,7.32e-05,0.099,0.369,110.573,4.0,rap/hip-hop,11.052390345901983
2008-02-16,48,0tuyEYTaqLxE41yGHSsXjy,35,2008,2,Won't Go Home Without You,231173,2007-01-01,album,False,04gDigrS5kc9YWfZHwBETP,Maroon 5,87.0,42858633.0,0.738,0.614,3.0,-3.761,1.0,0.0318,0.0151,0.0,0.104,0.413,110.021,4.0,pop,11.128491350704424
2001-09-01,46,0cHRuyr1YyvJXTCX5ZeqSO,35,2001,9,Downtime,224400,2000-08-01,album,False,3ltFy7g6KKQPPttsdOMlq3,Jo Dee Messina,59.0,800418.0,0.566,0.887,6.0,-3.583,1.0,0.034,0.137,0.0,0.081,0.704,109.806,4.0,country,11.370003384733147
2018-05-05,46,6onwlDmIVKE8bBgyBRSuS0,35,2018,5,FRIENDS (feat. kiLL edward),257646,2018-04-20,album,True,3EWxytcxaM0tksU6v3je2Q,kiLL edward,43.0,49147.0,0.715,0.652,6.0,-7.909,0.0,0.396,0.101,0.0,0.11,0.498,109.28,5.0,other,11.477096309748523
2017-11-18,47,16QN8cBubEq706vNtPpOME,35,2017,11,Love So Soft,172426,2017-10-27,album,False,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,74.0,10594069.0,0.808,0.581,11.0,-5.43,1.0,0.07,0.0053,1.19e-05,0.0828,0.758,130.012,4.0,pop,11.500393900966468
2021-02-27,47,25j0Sape7qZbq6ZPLFefTT,35,2021,2,Buss It,187000,2020-06-19,album,True,2SXhbucehn00OBVKhzxDyM,Erica Banks,49.0,186379.0,0.956,0.502,9.0,-5.995,1.0,0.213,0.0593,0.0,0.238,0.795,110.003,4.0,rap/hip-hop,11.540610864595653
2021-02-13,47,2v08cjj3Th8RpfJgluECcj,35,2021,2,Happy Does,168733,2020-05-01,album,False,3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,72.0,4549371.0,0.715,0.665,6.0,-5.486,1.0,0.0383,0.3,0.0,0.123,0.597,109.018,4.0,country,11.755512299131976
2006-05-20,48,4eXPHUMhVBynyIRNZEn4G2,35,2006,5,We Run This,204605,2005-07-04,album,False,2wIVse2owClT7go1WT98tk,Missy Elliott,72.0,2543992.0,0.744,0.9,9.0,-4.545,1.0,0.222,0.22,0.0,0.617,0.747,109.588,4.0,pop,12.112061305848947
2024-10-12,48,2aYZaN5SmkRDLsrrV8GkBQ,35,2024,10,LA PATRULLA,130614,2024-06-20,album,True,12GqGscKJx3aE4t07u7eVZ,Peso Pluma,93.0,16616208.0,0.722,0.74,6.0,-7.22,0.0,0.063,0.68,3.27e-05,0.176,0.893,132.731,3.0,other,12.233241471660014
2018-09-22,48,3DV49ruvI5Sl6iisPZAc2c,35,2018,9,Hooked,149293,2017-08-04,album,False,78YqeIji3mgAS2K1Maca6x,Dylan Scott,72.0,1736803.0,0.596,0.72,9.0,-6.422,1.0,0.0358,0.0362,0.0,0.0832,0.439,132.057,4.0,country,12.299124380197318
2017-03-18,48,1B87ZDrD3Pno9hS4stamWO,35,2017,3,Comin Out Strong (feat. The Weeknd),254369,2017-07-27,album,True,1RyvyyTE3xzB2ZywiAwp0i,Future,93.0,18868243.0,0.628,0.481,1.0,-7.775,1.0,0.475,0.29,0.0,0.118,0.33,108.761,5.0,rap/hip-hop,12.4115804601446
2014-05-10,46,7GEidxhfGNteiW9n0kLyxH,35,2014,5,"Move That Dope (feat. Pharrell, Pusha T & Casino)",340480,2014-04-22,album,True,0ONHkAv9pCAFxb0zJwDNTy,Pusha T,72.0,2966590.0,0.869,0.626,11.0,-4.832,1.0,0.126,0.0754,0.0,0.0776,0.316,131.075,4.0,rap/hip-hop,12.46915877062619
2008-06-07,47,55r33uTqnLglVMHb1qeWOd,35,2008,6,Come Back to Me,248000,2008-11-18,album,False,4SQxI8xg6LcSWL3KuGVHLa,David Cook,43.0,327269.0,0.476,0.895,4.0,-4.857,1.0,0.0299,0.0101,1.02e-06,0.127,0.632,108.087,4.0,other,12.686155686075727
2011-02-26,47,63dHVDt4TXudnl2K1eziJT,35,2011,2,When I Get You Alone (feat. Darren Criss),151986,2011-04-19,album,False,3nQ59hkeciYoR6RreQL4Rv,Darren Criss,52.0,127036.0,0.738,0.763,7.0,-6.002,0.0,0.0615,0.211,0.0,0.0697,0.483,108.075,4.0,rock,12.797133988156997
2024-06-15,48,1fAeFPXsX08Ovnn9iV1x27,35,2024,6,Halfway To Hell,178440,2023-06-02,album,False,19k8AgwwTSxeaxkOuCQEJs,Jelly Roll,82.0,4389420.0,0.503,0.864,2.0,-5.376,0.0,0.0637,0.00227,0.0,0.948,0.443,107.18,4.0,rap/hip-hop,13.763978547582994
2016-08-06,47,4Qtw0HNKSbIRT5sWUnbRXc,35,2016,8,Vice,240280,2016-11-18,album,False,66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,71.0,3613636.0,0.568,0.562,9.0,-7.775,1.0,0.0418,0.101,6.16e-05,0.363,0.247,133.647,4.0,country,13.824155373054333
2010-11-06,47,5zGqTc1WQUe8XqqdnrpKTV,35,2010,11,Farmer's Daughter,207040,2010-06-29,album,False,2qgvmDsc4jrqbAbjq1HGM2,Rodney Atkins,67.0,1913691.0,0.612,0.791,6.0,-3.519,1.0,0.0291,0.224,0.0,0.112,0.786,133.977,4.0,country,13.851674419644887
2018-12-22,48,7uqcLJFlSYjVPLUz1vPxkY,35,2018,12,Guardian angel,108034,2018-12-07,album,True,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,89.0,47028862.0,0.712,0.374,0.0,-10.215,0.0,0.511,0.795,0.0,0.187,0.779,133.952,4.0,rap/hip-hop,14.525662388188856
2018-11-10,48,575NJxNUVDqwJGdzBrlLbv,35,2018,11,Lost In Japan - Remix,201253,2018-09-27,single,False,2qxJFvFYMEDqd7ui6kSAcq,Zedd,76.0,5968267.0,0.706,0.855,10.0,-5.378,1.0,0.221,0.0898,0.0,0.347,0.299,107.184,4.0,other,14.567005813458135
2004-10-02,46,3AEZuf31DB3fEaSVA2FNsv,35,2004,10,Too Much of a Good Thing,188200,2004-08-24,album,False,4mxWe1mtYIYfP040G38yvS,Alan Jackson,74.0,2878853.0,0.717,0.345,2.0,-13.846,1.0,0.0252,0.185,0.000226,0.0933,0.46,108.049,4.0,country,14.617555085971176
2003-09-13,48,65mxB9IWpmVo4qUjdGSxRB,35,2003,9,Girls & Boys,183493,2002-10-04,album,False,5aYyPjAsLj7UzANzdupwnS,Good Charlotte,67.0,2621996.0,0.663,0.72,3.0,-5.497,1.0,0.0331,0.00212,0.0,0.358,0.608,135.342,4.0,rock,14.87820511624426
2021-10-02,47,7zQirOExB0VR8yWUOqYeio,35,2021,10,DOLLA SIGN SLIME (feat. Megan Thee Stallion),145074,2021-09-17,album,True,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,83.0,9836719.0,0.923,0.533,11.0,-6.016,0.0,0.262,0.0504,0.0,0.102,0.587,133.991,4.0,rap/hip-hop,14.890825813946144
2003-09-06,48,4Yf5bqU3NK4kNOypcrLYwU,35,2003,9,Faint,162106,2003-09-16,album,False,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,92.0,27123544.0,0.554,0.98,4.0,-3.514,1.0,0.108,0.127,0.0,0.0833,0.611,135.12,4.0,rock,14.899351183365155
2021-02-06,48,03B2SfXuvDh1m9F4tqrX07,35,2021,2,Skin,177500,2021-01-22,single,False,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,95.0,13599895.0,0.557,0.457,7.0,-5.372,1.0,0.0335,0.428,0.0,0.0567,0.328,105.918,4.0,pop,14.969545036341044
2023-08-12,46,1hBVdiw8P5P9Ap7uBTq64B,35,2023,8,Rich Forever,267687,2023-02-02,single,False,3zrouJxh3FCQCddzG62cuJ,rallen,46.0,3159.0,0.745,0.491,5.0,-8.652,0.0,0.274,0.426,0.0,0.234,0.249,105.675,5.0,other,15.059184345117867
2007-08-11,48,4UTcJuLaHwsPPP1bNnTRDt,35,2007,8,I Told You So,242760,2007-01-01,compilation,False,0u2FHSq3ln94y5Q57xazwf,Keith Urban,71.0,5175177.0,0.627,0.841,1.0,-5.885,0.0,0.0316,0.00788,1.53e-06,0.0552,0.73,105.995,4.0,country,15.064439519329103
2016-10-01,47,3cCxoOgfi6hgt8MNteuiiD,35,2016,10,Fade,193747,2016-06-10,album,True,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93.0,27515989.0,0.752,0.765,9.0,-5.805,0.0,0.0908,0.118,0.0,0.31,0.309,105.998,4.0,rap/hip-hop,15.310706235893981
2019-02-23,48,27356GVuMPFWiJSZCragoM,35,2019,2,make up,140693,2019-02-08,album,True,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92.0,100365325.0,0.71,0.715,7.0,-5.371,1.0,0.192,0.0845,1.45e-06,0.0617,0.479,105.044,3.0,pop,15.822789574231367
2004-11-27,47,7bZsx7Zif6FIhrcZrh0LVm,35,2004,11,What You Waiting For?,221226,2004-11-12,album,False,4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,74.0,6630059.0,0.676,0.948,5.0,-2.557,1.0,0.0632,0.0501,8.91e-06,0.384,0.728,136.027,4.0,pop,16.01037793771971
2001-12-29,46,5gR0VsFfbzEhpcK0oMRx7n,35,2001,12,Wrapped up in You,267296,2015-10-29,album,False,2quHEq7N5G0lU7keIHPJUd,The Country Gentlemen,35.0,6842.0,0.673,0.575,0.0,-8.171,1.0,0.0375,0.384,0.000141,0.0762,0.532,105.293,4.0,other,16.030586365504988
2022-07-02,47,2vy9Ry1TNjCD85TiCbTz0r,35,2022,7,Liability,237932,2022-06-17,album,True,3TVXtAsR1Inumwj472S9r4,Drake,96.0,92537455.0,0.557,0.706,0.0,-6.592,1.0,0.0649,0.268,0.0,0.132,0.582,105.013,4.0,rap/hip-hop,16.241699895412513
2015-09-19,47,1gZADNt16Oh23jWyMYRk4p,35,2015,9,Prisoner,274960,2015-08-28,album,True,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,92.0,40583711.0,0.551,0.405,0.0,-12.756,0.0,0.0398,0.443,0.000217,0.11,0.341,135.017,4.0,pop,16.242709964606114
2022-03-26,46,1nFtiJxYdhtFfFtfXBv06s,35,2022,3,Something In The Way,232146,1991-09-26,album,False,6olE6TJLqED3rqDCT0FyPh,Nirvana,84.0,20467797.0,0.427,0.201,8.0,-13.044,1.0,0.0317,0.745,0.263,0.109,0.0668,105.218,4.0,rock,16.98496975780889
2019-08-17,46,6Vmb8Ru0BvjWGozOVGApRd,35,2019,8,The Ones That Didn’t Make It Back Home,191018,2019-07-26,album,False,30e8DmahrEamvLbFRPdWmk,Justin Moore,64.0,1869896.0,0.533,0.784,3.0,-4.869,1.0,0.0349,0.0967,0.0,0.224,0.466,137.999,4.0,country,17.571960424325585
2024-10-05,46,5sWxZXRYjkAnRQr7894dRa,35,2024,10,OCEAN,203096,2024-09-20,album,True,1RyvyyTE3xzB2ZywiAwp0i,Future,93.0,18868243.0,0.683,0.475,6.0,-9.867,0.0,0.159,0.393,0.0361,0.162,0.258,138.061,4.0,rap/hip-hop,17.787035283065922
2012-12-29,47,7C7yqFTM0ncyJ04GIKrxdV,35,2012,12,Anything Could Happen,286322,2012-01-01,album,False,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,80.0,12592500.0,0.702,0.781,0.0,-4.081,1.0,0.03,0.433,0.0,0.135,0.382,102.997,4.0,indie,18.392324040491534
2020-09-19,46,4xqrdfXkTW4T0RauPLv3WA,35,2020,9,Heather,198040,2020-03-20,album,False,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,80.0,10210654.0,0.357,0.425,5.0,-7.301,1.0,0.0333,0.584,0.0,0.322,0.27,102.078,3.0,pop,18.55146593424473
2013-12-28,47,7jRdxVZeBAtLXL8ZpBMR2q,35,2013,12,Sweet Annie,278693,2012-07-06,album,False,6yJCxee7QumYr820xdIsjo,Zac Brown Band,73.0,3923581.0,0.635,0.434,6.0,-7.986,1.0,0.0298,0.171,1.09e-06,0.106,0.171,139.977,4.0,country,19.469429701649037
2000-08-19,47,3tHAB8FI4rfULUHHG1d2Ct,35,2000,8,Whatever - Radio Edit,228159,1999-01-01,album,False,2bK1rpFhmGkImiZNuUyHVT,Ideal,37.0,14786.0,0.824,0.708,10.0,-6.037,0.0,0.0712,0.00223,0.0,0.0902,0.767,101.854,4.0,r&b,19.547975190010366
2017-03-04,47,081t95JRuDUrQYSS3h8iKk,35,2017,3,Sober Saturday Night (feat. Vince Gill),194560,2015-11-13,album,False,3IhWQSrLj8EJjdvjFTpCyo,Vince Gill,62.0,616485.0,0.477,0.672,1.0,-5.234,1.0,0.0306,0.049,0.0,0.355,0.263,139.864,4.0,country,19.650845240875643
2015-10-24,48,1qC0pi9ZH47XDjvaNbg8ch,35,2015,10,Lose My Mind,155440,2015-09-11,album,False,0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,59.0,1474104.0,0.68,0.755,6.0,-5.509,0.0,0.029,0.0206,0.0,0.21,0.824,101.048,4.0,country,19.657017099463555
2022-08-20,46,7B1J53ECCbVKukD19Wyy5K,35,2022,8,I Know,150857,2022-08-05,album,True,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,82.0,13205165.0,0.569,0.389,3.0,-8.032,0.0,0.0449,0.894,0.0,0.118,0.565,140.181,4.0,rap/hip-hop,19.68950794256284
2012-05-05,46,61Y7PmzhuL79y87aS9nesX,35,2012,5,Dancin' Away With My Heart,232973,2011-09-13,album,False,32WkQRZEVKSzVAAYqukAEA,Lady A,67.0,3691970.0,0.572,0.663,4.0,-5.418,1.0,0.0274,0.221,0.0,0.291,0.455,140.253,4.0,country,19.706418412853317
2018-04-28,48,7B9UAoGiN4iMCv4s40xoiM,35,2018,4,Cry Pretty,247320,2018-09-14,album,False,4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,72.0,5998552.0,0.374,0.742,6.0,-3.36,1.0,0.0432,0.00517,0.0,0.11,0.21,139.953,3.0,country,19.715962445984392
2018-09-29,48,33471tzU1VghDg9zNgGRpz,35,2018,9,Hotel Key,166573,2017-08-25,album,False,6y8XlgIV8BLlIg1tT1R10i,Old Dominion,71.0,1575631.0,0.758,0.867,11.0,-5.087,1.0,0.0475,0.152,0.0,0.308,0.964,102.018,4.0,country,19.7579566800781
2006-05-27,47,2t0o16TerppEdd4ialgfKu,35,2006,5,Last Day Of My Life,249066,2006-02-05,compilation,False,1XhhO2dTs2fKyhILj0aam6,Phil Vassar,44.0,343381.0,0.552,0.56,0.0,-5.57,1.0,0.0294,0.26,0.0,0.0959,0.195,139.825,3.0,country,19.794098057124103
2006-05-13,48,6fTgbkBiMITtHUmik95ClX,35,2006,5,MakeDamnSure,208280,2006-04-25,album,False,24XtlMhEMNdi822vi0MhY1,Taking Back Sunday,63.0,871649.0,0.552,0.836,6.0,-5.608,1.0,0.0453,0.00942,0.0,0.372,0.432,140.496,4.0,other,19.98431237823351
2017-01-21,50,5oyUurs28XRagLa8lgm6V3,34,2017,1,Too Much Sauce (feat. Future & Lil Uzi Vert),223093,2016-08-19,single,True,1RyvyyTE3xzB2ZywiAwp0i,Future,93.0,18868243.0,0.96,0.547,6.0,-6.992,0.0,0.0786,0.0496,0.0,0.216,0.186,121.01,4.0,rap/hip-hop,1.632891968503661
2021-04-17,50,1dg3qy5DjoJodawfOCgrTP,34,2021,4,Run It Up (feat. Offset & Moneybagg Yo),232048,2021-04-02,album,True,3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,77.0,4700996.0,0.88,0.575,6.0,-6.091,1.0,0.163,0.415,0.0,0.109,0.671,120.031,4.0,rap/hip-hop,1.770377505404906
2024-06-22,49,2bl81llf715VEEbAx03yvB,34,2024,6,Close To You,225973,2024-06-21,album,False,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,86.0,2669298.0,0.59,0.727,6.0,-7.955,1.0,0.0706,0.0259,6.48e-05,0.0827,0.356,121.966,4.0,other,2.3213754723339903
2021-07-17,50,1YDebgap5OFwXEBG18NJvy,34,2021,7,Red Light Green Light,159082,2021-06-25,single,True,4r63FhuTkUYltbVAg5TQnk,DaBaby,79.0,12243876.0,0.933,0.656,2.0,-5.85,1.0,0.322,0.129,0.0,0.161,0.934,119.987,4.0,rap/hip-hop,2.832820022529442
2018-02-17,49,5EId1m4DNwTf3at31w8bPJ,34,2018,2,El Farsante,233826,2017-08-25,album,False,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,87.0,37497625.0,0.735,0.703,6.0,-4.249,1.0,0.0611,0.2,0.0,0.259,0.323,120.007,4.0,pop,3.032213385209507
2021-11-20,49,1luvsaicSpNDRLgOtRZxWO,34,2021,11,Constant Bullshit,197094,2021-11-05,album,True,57LYzLEk2LcFghVwuWbcuS,Summer Walker,80.0,6886313.0,0.438,0.54,4.0,-9.456,0.0,0.0519,0.223,0.0,0.141,0.389,118.581,4.0,r&b,3.38750813366457
2001-05-12,50,1wLhwzPAtze5JT8qqXlqaO,34,2001,5,Take It to da House,226160,2001-03-20,album,True,12FHARd9fY0Tu0ila4Ua25,Trick Daddy,58.0,1088125.0,0.935,0.78,6.0,-5.795,0.0,0.197,0.0158,0.0,0.164,0.918,123.895,4.0,other,3.772036082664624
2007-12-15,49,7DJBy7gCXi2NkcgoIvPLcG,34,2007,12,How 'Bout Them Cowgirls,235800,2006-01-01,album,False,5vngPClqofybhPERIqQMYd,George Strait,75.0,4532724.0,0.616,0.812,4.0,-4.618,1.0,0.036,0.377,0.0,0.304,0.399,117.033,4.0,country,4.242877289392605
2021-11-27,49,62l3NSQPUxvcwwzKUmysrE,34,2021,11,Bad Man (Smooth Criminal),106000,2021-12-03,album,True,6AgTAQt8XS6jRWi4sX7w49,Polo G,81.0,11863160.0,0.882,0.662,0.0,-6.382,1.0,0.242,0.0124,0.0,0.106,0.57,120.034,4.0,rap/hip-hop,4.610874729428647
2020-05-23,50,0uDdI4fAXCuNhQbmxENdsO,34,2020,5,Can I,167810,2020-05-08,album,True,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,77.0,7909593.0,0.574,0.791,1.0,-3.752,1.0,0.11,0.419,0.0,0.0982,0.612,119.537,4.0,pop,4.81121907250581
2018-04-21,50,74cVJfmK18rhWnscIpGXjt,34,2018,4,Thru Your Phone,188523,2018-04-06,album,True,4kYSro6naA4h99UJvo89HB,Cardi B,81.0,24527818.0,0.837,0.549,0.0,-5.722,1.0,0.167,0.17,0.0,0.057,0.209,121.954,4.0,pop,4.888495688720997
2002-11-23,49,1ndGB6rvxKYN9seCYO1dTF,34,2002,11,The Zephyr Song,231933,2002-07-09,album,False,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,84.0,21435991.0,0.725,0.803,2.0,-4.083,1.0,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,4.0,rock,4.936631191660562
2011-03-12,49,67lMr5SLliCy6erdyT2RG0,34,2011,3,Don't You Want Me (feat. Darren Criss),213573,2011-03-08,album,False,3nQ59hkeciYoR6RreQL4Rv,Darren Criss,52.0,127036.0,0.734,0.706,0.0,-4.99,1.0,0.0375,0.000597,0.000276,0.273,0.335,119.993,4.0,rock,4.946143536059435
2024-03-16,50,2eGvz6O6tVnh9nKiitDEhZ,34,2024,3,I Can Feel It,163600,2023-09-21,single,False,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,76.0,5534597.0,0.529,0.866,3.0,-5.816,0.0,0.0452,0.00281,0.00526,0.0287,0.55,116.004,4.0,country,4.964810840642596
2020-08-29,50,4lSfhHd5Knwl8yQw2cVjAD,34,2020,8,Why We Drink,211430,2019-07-26,album,False,30e8DmahrEamvLbFRPdWmk,Justin Moore,64.0,1869896.0,0.624,0.903,6.0,-3.046,1.0,0.0347,0.00824,0.0,0.297,0.724,116.991,4.0,country,5.432844926981401
2002-07-13,50,4rr0gWiMrF4sOIefs3IEvZ,34,2002,7,A Little Less Conversation - JXL Radio Edit Remix,211506,2002-08-01,single,False,43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,80.0,9926614.0,0.597,0.97,4.0,-5.972,0.0,0.0502,0.000385,0.197,0.133,0.717,114.999,4.0,rock,5.708642323809199
2010-03-20,50,7AsqUKKbPMxOFNIbRLBxHt,34,2010,3,Halfway Gone,195306,2010,album,False,5PokPZn11xzZXyXSfnvIM3,Lifehouse,65.0,2043704.0,0.543,0.919,1.0,-4.831,0.0,0.0415,0.000449,0.0,0.243,0.498,125.023,4.0,other,6.008912976316792
2020-10-24,49,0xUvi7wldroBzaZCengPa5,34,2020,10,24 (feat. Lil Baby),182857,2020-08-21,album,True,3Rx4PJ7SP6unkOk5elPUK7,Money Man,69.0,673577.0,0.868,0.638,2.0,-7.746,1.0,0.0736,0.146,0.0565,0.0931,0.459,126.03,4.0,rap/hip-hop,6.069618588228501
2014-11-22,49,50nzorQ9gi2md8UpFi8aJT,34,2014,11,Somewhere In My Car,236906,2013-01-01,album,False,0u2FHSq3ln94y5Q57xazwf,Keith Urban,71.0,5175177.0,0.6,0.867,10.0,-5.394,1.0,0.0367,0.0072,6.25e-05,0.116,0.619,118.032,4.0,country,6.206990115120877
2014-05-03,49,2n3CaPGPLYnYAvTEwKCX8t,34,2014,5,Mmm Yeah (feat. Pitbull),231624,2014,album,False,04abdnqPQe2N4fjztDea6z,Austin Mahone,57.0,1929381.0,0.712,0.922,6.0,-3.902,0.0,0.0411,0.00266,1.9e-06,0.268,0.976,125.984,4.0,pop,6.3075702128456985
2007-06-23,49,5fJcHhfW0ngZ4qGZqJrIQh,34,2007,6,Anonymous - Main,283880,2007-01-01,album,False,4HgF4KnohByNElYid7iCNb,Bobby V.,63.0,984669.0,0.714,0.766,8.0,-3.373,1.0,0.0322,0.0144,0.0,0.0544,0.597,124.998,4.0,r&b,6.572642325007805
2020-11-28,50,5n6gBhdEjCuj3obgCoTEFD,34,2020,11,That’s It,228796,2020-11-13,album,True,1RyvyyTE3xzB2ZywiAwp0i,Future,93.0,18868243.0,0.94,0.532,11.0,-5.998,0.0,0.358,0.12,0.0,0.0925,0.599,123.043,4.0,rap/hip-hop,6.969109517050503
